,大当り回数,時間,スタート回数
1,--,--,643
2,27,19:00,7
3,26,18:59,18
4,25,18:57,12
5,24,18:56,73
6,23,18:53,6
7,22,18:52,47
8,21,18:49,63
9,20,18:47,23
10,19,18:44,13
11,18,18:41,51
12,17,18:36,149
13,16,17:47,229
14,15,16:39,22
15,14,16:35,95
16,13,16:32,96
17,12,15:38,43
