,大当り回数,時間,スタート回数
1,--,--,63
2,42,21:49,18
3,41,21:46,29
4,40,21:43,336
5,39,19:58,18
6,38,19:51,99
7,37,19:18,131
8,36,18:47,211
9,35,17:43,3
10,34,17:42,8
11,33,17:41,26
12,32,17:39,21
13,31,17:38,44
14,30,17:36,24
15,29,17:34,20
16,28,17:32,47
17,27,17:30,19
