,大当り回数,時間,スタート回数
1,--,--,207
2,17,19:54,2
3,16,19:53,75
4,15,19:51,36
5,14,19:49,56
6,13,19:47,50
7,12,19:45,8
8,11,19:44,18
9,10,19:43,3
10,9,19:41,20
11,8,19:40,44
12,7,19:37,71
13,6,19:32,77
14,5,19:30,695
15,4,15:50,4
16,3,15:48,35
17,2,15:46,664
