,大当り回数,時間,スタート回数
1,--,--,118
2,11,18:37,54
3,10,18:19,1
4,9,18:12,1
5,8,18:10,1
6,7,18:08,1
7,6,18:06,1
8,5,18:04,2
9,4,18:02,111
10,3,17:33,385
11,2,15:57,382
12,1,13:32,563
