,大当り回数,時間,スタート回数
1,--,--,18
2,17,19:50,1
3,16,19:49,1
4,15,19:47,1
5,14,19:45,1
6,13,19:43,1
7,12,19:41,1
8,11,19:39,1
9,10,19:38,1
10,9,19:36,1
11,8,19:34,3
12,7,19:33,430
13,6,16:48,334
14,5,14:59,768
15,4,11:19,1
16,3,11:18,3
17,2,11:15,2
18,1,11:14,160
