,大当り回数,時間,スタート回数
1,--,--,3
2,8,21:06,318
3,7,19:05,144
4,6,18:20,9
5,5,18:15,216
6,4,15:27,2
7,3,15:25,1
8,2,15:23,4
9,1,15:22,296
