,大当り回数,時間,スタート回数
1,--,--,287
2,25,20:35,441
3,24,18:37,1
4,23,18:35,3
5,22,18:34,35
6,21,18:22,168
7,20,17:11,1
8,19,17:10,1
9,18,17:08,1
10,17,17:06,1
11,16,17:04,1
12,15,17:02,4
13,14,17:01,516
14,13,13:58,1
15,12,13:56,1
16,11,13:54,1
17,10,13:52,1
18,9,13:50,3
19,8,13:48,1
20,7,13:46,1
21,6,13:44,1
22,5,13:42,1
23,4,13:40,1
24,3,13:39,191
