,大当り回数,時間,スタート回数
1,--,--,68
2,20,20:12,2
3,19,20:09,5
4,18,20:08,224
5,17,18:54,2
6,16,18:52,1
7,15,18:49,1
8,14,18:47,2
9,13,18:46,445
10,12,16:05,87
11,11,15:34,2
12,10,15:32,1
13,9,15:30,1
14,8,15:28,1
15,7,15:26,3
16,6,15:25,207
17,5,14:42,1
18,4,14:40,1
19,3,14:39,250
20,2,13:41,932
21,1,10:09,22
