,大当り回数,時間,スタート回数
1,--,--,0
2,18,21:20,75
3,17,20:45,1
4,16,20:42,1
5,15,20:40,1
6,14,20:39,1
7,13,20:36,190
8,12,19:42,1
9,11,19:40,1
10,10,19:38,1
11,9,19:36,4
12,8,19:35,425
13,7,17:52,528
14,6,15:45,1
15,5,15:43,1
16,4,15:41,1
17,3,15:39,951
18,2,11:29,4
19,1,11:27,309
