,大当り回数,時間,スタート回数
1,--,--,26
2,25,22:23,27
3,24,22:21,1
4,23,22:20,1
5,22,22:17,83
6,21,22:11,9
7,20,22:07,122
8,19,21:56,85
9,18,21:51,284
10,17,20:44,135
11,16,20:02,22
12,15,20:00,72
13,14,19:58,20
14,13,19:56,5
15,12,19:53,70
16,11,19:48,55
17,10,19:42,37
