,大当り回数,時間,スタート回数
1,--,--,232
2,21,19:47,64
3,20,19:45,14
4,19,19:43,48
5,18,19:39,18
6,17,19:37,99
7,16,19:04,50
8,15,18:39,4
9,14,18:38,13
10,13,18:37,1
11,12,18:35,26
12,11,18:34,61
13,10,18:31,52
14,9,18:27,62
15,8,18:24,296
16,7,16:35,470
17,6,14:15,18
