,大当り回数,時間,スタート回数
1,--,--,75
2,18,21:22,22
3,17,21:17,203
4,16,20:34,13
5,15,20:31,4
6,14,20:29,591
7,13,18:13,237
8,12,17:23,21
9,11,17:19,1029
10,10,13:05,6
11,9,13:04,37
12,8,13:02,7
13,7,13:01,11
14,6,12:59,49
15,5,12:57,1
16,4,12:54,59
17,3,12:49,7
