,大当り回数,時間,スタート回数
1,--,--,752
2,15,18:23,95
3,14,18:20,6
4,13,18:18,32
5,12,18:15,701
6,11,14:27,152
7,10,13:23,5
8,9,13:21,19
9,8,13:20,67
10,7,13:17,50
11,6,13:14,37
12,5,13:06,45
13,4,12:48,51
14,3,12:44,14
15,2,12:36,2
16,1,12:22,73
