,大当り回数,時間,スタート回数
1,--,--,780
2,16,18:00,56
3,15,17:58,23
4,14,17:57,28
5,13,17:55,33
6,12,17:53,45
7,11,17:51,10
8,10,17:50,25
9,9,17:48,8
10,8,17:45,7
11,7,17:43,1220
12,6,12:09,48
13,5,12:07,177
14,4,11:36,6
15,3,11:34,65
16,2,11:29,44
17,1,11:25,68
