,大当り回数,時間,スタート回数
1,--,--,133
2,17,21:11,66
3,16,21:06,61
4,15,21:01,474
5,14,18:23,301
6,13,17:02,27
7,12,16:58,7
8,11,16:55,449
9,10,14:40,233
10,9,13:24,361
11,8,12:01,14
12,7,11:59,9
13,6,11:56,34
14,5,11:52,198
15,4,11:25,29
16,3,11:23,1
17,2,11:21,43
