,大当り回数,時間,スタート回数
1,--,--,98
2,16,20:56,24
3,15,20:53,3
4,14,20:51,30
5,13,19:25,243
6,12,17:07,77
7,11,17:04,23
8,10,16:56,9
9,9,16:53,92
10,8,16:31,24
11,7,16:29,23
12,6,16:28,26
13,5,16:22,27
14,4,16:18,24
15,3,16:14,459
16,2,14:03,52
17,1,13:44,510
