,大当り回数,時間,スタート回数
1,--,--,360
2,40,20:41,148
3,39,20:02,48
4,38,20:00,18
5,37,19:57,6
6,36,19:56,41
7,35,19:54,79
8,34,19:52,35
9,33,19:49,26
10,32,19:47,46
11,31,19:45,6
12,30,19:43,25
13,29,19:39,16
14,28,19:36,299
15,27,17:38,36
16,26,17:36,2
17,25,17:34,68
