,大当り回数,時間,スタート回数
1,--,--,31
2,21,22:01,56
3,20,21:58,1
4,19,21:57,20
5,18,21:52,406
6,17,19:48,14
7,16,19:45,32
8,15,19:39,7
9,14,19:37,43
10,13,19:35,35
11,12,19:33,22
12,11,19:31,8
13,10,19:28,241
14,9,18:20,328
15,8,16:47,84
16,7,16:26,68
17,6,16:21,27
