,大当り回数,時間,スタート回数
1,--,--,189
2,14,20:25,649
3,13,17:32,383
4,12,15:32,1
5,11,15:31,1
6,10,15:29,1
7,9,15:27,1
8,8,15:25,2
9,7,15:23,3
10,6,15:22,175
11,5,14:32,378
12,4,12:59,2
13,3,12:57,343
14,2,11:22,17
15,1,11:10,232
