,大当り回数,時間,スタート回数
1,--,--,507
2,24,19:44,1
3,23,19:43,2
4,22,19:40,1
5,21,19:38,2
6,20,19:36,1
7,19,19:34,1
8,18,19:32,1
9,17,19:31,1
10,16,19:29,1
11,15,19:27,1
12,14,19:25,2
13,13,19:23,1
14,12,19:21,1
15,11,19:19,1
16,10,19:17,5
17,9,19:16,378
18,8,17:34,650
19,7,14:25,281
20,6,13:17,1
21,5,13:15,1
22,4,13:13,5
23,3,13:11,101
24,2,12:43,165
