,大当り回数,時間,スタート回数
1,--,--,172
2,8,19:50,250
3,7,17:06,2
4,6,17:06,2
5,5,17:05,1
6,4,17:05,2
7,3,17:03,644
8,2,13:33,113
9,1,13:01,504
