,大当り回数,時間,スタート回数
1,--,--,306
2,9,14:35,116
3,8,14:02,512
4,7,11:47,1
5,6,11:45,1
6,5,11:44,1
7,4,11:42,1
8,3,11:40,1
9,2,11:38,203
10,1,10:43,150
