,大当り回数,時間,スタート回数
1,--,--,9
2,37,20:19,1
3,36,20:18,1
4,35,20:16,1
5,34,20:14,1
6,33,20:12,2
7,32,20:10,1
8,31,20:08,4
9,30,20:07,284
10,29,17:48,424
11,28,15:38,1
12,27,15:36,1
13,26,15:34,1
14,25,15:32,1
15,24,15:30,1
16,23,15:28,1
17,22,15:25,1
18,21,15:24,240
19,20,13:40,1
20,19,13:38,1
21,18,13:36,1
22,17,13:34,1
23,16,13:32,1
24,15,13:30,1
