,大当り回数,時間,スタート回数
1,--,--,4
2,8,20:59,863
3,7,17:37,93
4,6,17:06,4
5,5,17:05,604
6,4,14:22,123
7,3,13:51,161
8,2,13:12,55
9,1,12:54,562
