,大当り回数,時間,スタート回数
1,--,--,1
2,19,21:40,681
3,18,18:26,17
4,17,18:13,5
5,16,18:11,396
6,15,16:28,1
7,14,16:26,1
8,13,16:24,3
9,12,16:23,160
10,11,15:43,22
11,10,15:32,1
12,9,15:30,1
13,8,15:28,1
14,7,15:26,1
15,6,15:23,4
16,5,15:22,398
17,4,11:32,1
18,3,11:30,1
19,2,11:28,4
20,1,11:27,317
