,大当り回数,時間,スタート回数
1,--,--,22
2,42,20:55,1
3,41,20:53,5
4,40,20:52,385
5,39,19:09,76
6,38,18:41,1
7,37,18:39,1
8,36,18:37,5
9,35,18:36,152
10,34,17:48,104
11,33,17:09,416
12,32,14:52,1
13,31,14:50,1
14,30,14:48,1
15,29,14:47,1
16,28,14:45,1
17,27,14:43,5
18,26,14:42,12
19,25,14:19,1
20,24,14:17,1
21,23,14:15,2
22,22,14:12,1
23,21,14:10,1
24,20,14:08,1
