,大当り回数,時間,スタート回数
1,--,--,815
2,13,17:54,3
3,12,17:52,6
4,11,17:50,9
5,10,17:46,356
6,9,16:14,412
7,8,13:06,27
8,7,13:05,21
9,6,13:03,29
10,5,13:01,7
11,4,13:00,4
12,3,12:57,41
13,2,12:53,127
14,1,12:46,575
