,大当り回数,時間,スタート回数
1,--,--,228
2,23,19:47,237
3,22,18:41,1
4,21,18:39,5
5,20,18:38,180
6,19,17:39,1
7,18,17:37,1
8,17,17:35,1
9,16,17:33,1
10,15,17:31,1
11,14,17:30,3
12,13,17:28,64
13,12,16:55,5
14,11,16:51,53
15,10,16:32,1
16,9,16:31,1
17,8,16:29,1
18,7,16:27,5
19,6,16:26,422
20,5,14:23,279
21,4,13:01,256
22,3,10:49,8
23,2,10:39,1
24,1,10:38,122
