,大当り回数,時間,スタート回数
1,--,--,89
2,21,21:01,74
3,20,20:26,1
4,19,20:20,1
5,18,20:18,3
6,17,20:16,129
7,16,19:42,501
8,15,16:30,1
9,14,16:27,1
10,13,16:25,1
11,12,16:22,1
12,11,16:20,1
13,10,16:17,1
14,9,16:15,2
15,8,16:12,553
16,7,13:23,1
17,6,13:21,1
18,5,13:20,1
19,4,13:18,1
20,3,13:16,2
21,2,13:15,199
22,1,11:48,446
