,大当り回数,時間,スタート回数
1,--,--,326
2,17,20:36,395
3,16,18:32,11
4,15,18:29,74
5,14,18:26,19
6,13,18:24,28
7,12,18:21,96
8,11,18:03,106
9,10,17:57,132
10,9,17:49,47
11,8,17:42,5
12,7,17:39,26
13,6,17:35,992
14,5,14:04,314
15,4,12:36,41
16,3,12:32,17
17,2,12:30,383
18,1,10:46,14
