,大当り回数,時間,スタート回数
1,--,--,40
2,20,21:47,300
3,19,20:26,1
4,18,20:24,1
5,17,20:22,1
6,16,20:20,1
7,15,20:18,1
8,14,20:16,1
9,13,20:14,1
10,12,20:13,573
11,11,17:30,347
12,10,15:36,1
13,9,15:35,34
14,8,15:21,1
15,7,15:19,2
16,6,15:17,3
17,5,15:15,726
18,4,11:31,5
19,3,11:30,145
20,2,10:48,5
21,1,10:46,123
