,大当り回数,時間,スタート回数
1,--,--,99
2,23,20:44,433
3,22,18:49,223
4,21,18:03,301
5,20,16:55,347
6,19,15:11,1
7,18,15:09,1
8,17,15:08,2
9,16,15:07,329
10,15,13:39,1
11,14,13:37,4
12,13,13:36,134
13,12,13:00,51
14,11,12:46,3
15,10,12:45,337
16,9,11:02,131
17,8,10:25,1
18,7,10:23,1
19,6,10:21,1
20,5,10:19,1
21,4,10:17,1
22,3,10:15,1
23,2,10:13,4
24,1,10:12,15
