,大当り回数,時間,スタート回数
1,--,--,160
2,15,21:46,40
3,14,21:34,92
4,13,21:06,1
5,12,21:04,1
6,11,21:02,5
7,10,21:01,142
8,9,20:20,113
9,8,19:48,1
10,7,19:45,1
11,6,19:43,1
12,5,19:41,5
13,4,19:36,498
14,3,17:07,951
15,2,11:55,391
16,1,10:08,20
