,大当り回数,時間,スタート回数
1,--,--,317
2,39,20:02,1
3,38,20:01,1
4,37,19:59,2
5,36,19:56,1
6,35,19:55,1
7,34,19:52,1
8,33,19:51,3
9,32,19:49,18
10,31,19:40,3
11,30,19:39,117
12,29,18:53,1
13,28,18:51,1
14,27,18:50,2
15,26,18:47,1
16,25,18:45,1
17,24,18:43,1
18,23,18:42,3
19,22,18:41,14
20,21,18:30,1
21,20,18:28,2
22,19,18:26,2
23,18,18:24,1
24,17,18:22,1
