,大当り回数,時間,スタート回数
1,--,--,247
2,42,20:34,1
3,41,20:32,1
4,40,20:30,1
5,39,20:28,1
6,38,20:27,1
7,37,20:25,1
8,36,20:23,2
9,35,20:20,1
10,34,20:19,2
11,33,20:16,1
12,32,20:15,1
13,31,20:13,1
14,30,20:11,1
15,29,20:09,4
16,28,20:07,225
17,27,19:13,48
18,26,18:55,1
19,25,18:53,1
20,24,18:51,1
21,23,18:50,5
22,22,18:25,1
23,21,18:23,1
24,20,18:21,1
