,大当り回数,時間,スタート回数
1,--,--,58
2,28,21:04,1
3,27,21:03,1
4,26,21:01,1
5,25,20:59,2
6,24,20:56,1
7,23,20:55,2
8,22,20:52,1
9,21,20:51,1
10,20,20:49,1
11,19,20:47,1
12,18,20:45,1
13,17,20:43,1
14,16,20:41,5
15,15,20:40,348
16,14,19:09,5
17,13,19:08,385
18,12,15:55,515
19,11,12:19,2
20,10,12:16,1
21,9,12:14,1
22,8,12:11,1
23,7,12:08,1
24,6,12:06,1
