,大当り回数,時間,スタート回数
1,--,--,33
2,36,22:34,1
3,35,22:32,3
4,34,22:31,26
5,33,22:21,225
6,32,21:22,2
7,31,21:19,3
8,30,21:18,104
9,29,20:11,1
10,28,20:09,1
11,27,20:07,1
12,26,20:05,1
13,25,20:03,6
14,24,20:02,554
15,23,17:26,1
16,22,17:23,2
17,21,17:21,2
18,20,17:18,951
19,19,12:35,1
20,18,12:33,2
21,17,12:31,1
22,16,12:29,1
23,15,12:27,1
24,14,12:25,1
