,大当り回数,時間,スタート回数
1,--,--,561
2,21,19:46,33
3,20,19:43,30
4,19,19:40,254
5,18,18:07,6
6,17,18:05,41
7,16,18:03,38
8,15,18:02,15
9,14,18:00,38
10,13,17:58,54
11,12,17:56,7
12,11,17:54,87
13,10,17:52,33
14,9,17:50,2
15,8,17:49,46
16,7,17:47,108
17,6,17:44,47
