,大当り回数,時間,スタート回数
1,--,--,318
2,17,20:49,6
3,16,20:47,32
4,15,20:45,3
5,14,20:44,112
6,13,20:41,25
7,12,20:39,20
8,11,20:38,4
9,10,20:37,33
10,9,20:34,140
11,8,20:31,9
12,7,20:30,18
13,6,20:28,4
14,5,20:27,30
15,4,20:26,22
16,3,20:23,16
17,2,20:20,98
