,大当り回数,時間,スタート回数
1,--,--,608
2,17,19:31,24
3,16,19:29,45
4,15,19:27,45
5,14,19:25,12
6,13,19:24,36
7,12,19:22,53
8,11,19:20,7
9,10,19:18,20
10,9,19:16,33
11,8,19:13,75
12,7,19:00,327
13,6,17:30,85
14,5,16:53,1427
15,4,10:38,20
16,3,10:35,30
17,2,10:32,29
