,大当り回数,時間,スタート回数
1,--,--,558
2,9,11:18,71
3,8,11:16,29
4,7,11:14,43
5,6,11:12,44
6,5,11:11,3
7,4,11:09,71
8,3,11:06,5
9,2,11:04,20
10,1,11:01,196
