,大当り回数,時間,スタート回数
1,--,--,390
2,10,19:46,512
3,9,17:08,37
4,8,17:05,244
5,7,16:17,89
6,6,16:10,397
7,5,14:23,10
8,4,14:20,24
9,3,14:18,663
10,2,10:35,44
11,1,10:17,27
