,大当り回数,時間,スタート回数
1,--,--,12
2,26,21:31,33
3,25,21:29,8
4,24,21:28,83
5,23,21:26,6
6,22,21:24,6
7,21,21:23,20
8,20,21:20,8
9,19,21:17,21
10,18,21:14,378
11,17,19:32,15
12,16,19:31,148
13,15,19:20,41
14,14,19:18,55
15,13,19:17,28
16,12,19:15,2
17,11,19:14,18
