,大当り回数,時間,スタート回数
1,--,--,344
2,32,20:30,398
3,31,18:43,22
4,30,18:41,12
5,29,18:40,159
6,28,18:37,2
7,27,18:35,53
8,26,18:33,2
9,25,18:32,4
10,24,18:31,1
11,23,18:29,44
12,22,18:27,100
13,21,18:24,19
14,20,18:23,19
15,19,18:21,21
16,18,18:18,12
17,17,18:16,326
