,大当り回数,時間,スタート回数
1,--,--,581
2,23,19:25,42
3,22,19:14,154
4,21,18:45,107
5,20,18:13,12
6,19,18:11,256
7,18,17:13,441
8,17,15:06,88
9,16,15:04,17
10,15,15:02,2
11,14,15:01,38
12,13,14:59,36
13,12,14:57,13
14,11,14:56,85
15,10,14:53,8
16,9,14:50,6
17,8,14:45,570
