,大当り回数,時間,スタート回数
1,--,--,249
2,25,20:12,2
3,24,20:10,17
4,23,20:09,5
5,22,20:07,14
6,21,20:05,3
7,20,20:03,1
8,19,20:02,26
9,18,19:58,195
10,17,18:52,63
11,16,18:48,29
12,15,18:46,727
13,14,15:12,225
14,13,14:03,2
15,12,14:01,9
16,11,13:58,123
17,10,13:10,16
