,大当り回数,時間,スタート回数
1,--,--,47
2,46,20:28,26
3,45,20:27,32
4,44,20:25,8
5,43,20:24,8
6,42,20:22,8
7,41,20:21,24
8,40,20:19,109
9,39,20:08,3
10,38,20:06,56
11,37,19:36,28
12,36,19:34,3
13,35,19:33,28
14,34,19:31,28
15,33,19:30,19
16,32,19:28,14
17,31,19:27,24
