,大当り回数,時間,スタート回数
1,--,--,571
2,27,19:51,298
3,26,18:19,1
4,25,18:17,1
5,24,18:15,1
6,23,18:13,1
7,22,18:11,1
8,21,18:09,1
9,20,18:07,3
10,19,18:06,161
11,18,17:08,1
12,17,17:06,1
13,16,17:03,1
14,15,17:01,1
15,14,16:59,3
16,13,16:58,520
17,12,13:57,3
18,11,13:56,375
19,10,12:30,3
20,9,12:29,11
21,8,12:17,1
22,7,12:15,1
23,6,12:13,1
24,5,12:11,1
