,大当り回数,時間,スタート回数
1,--,--,343
2,19,19:19,330
3,18,17:51,3
4,17,17:50,342
5,16,16:14,951
6,15,10:47,1
7,14,10:45,1
8,13,10:43,1
9,12,10:41,1
10,11,10:39,1
11,10,10:37,1
12,9,10:35,2
13,8,10:33,1
14,7,10:31,1
15,6,10:29,1
16,5,10:27,1
17,4,10:25,1
18,3,10:23,1
19,2,10:21,2
20,1,10:20,40
