,大当り回数,時間,スタート回数
1,--,--,243
2,39,19:12,196
3,38,17:59,1
4,37,17:57,1
5,36,17:55,1
6,35,17:54,1
7,34,17:52,952
8,33,13:37,1
9,32,13:36,5
10,31,13:34,8
11,30,13:27,1
12,29,13:25,1
13,28,13:23,1
14,27,13:22,5
15,26,13:20,65
16,25,12:45,1
17,24,12:43,1
18,23,12:41,1
19,22,12:39,1
20,21,12:38,1
21,20,12:36,1
22,19,12:34,1
23,18,12:32,1
24,17,12:30,1
