,大当り回数,時間,スタート回数
1,--,--,373
2,11,18:43,277
3,10,17:24,301
4,9,14:59,2
5,8,14:56,2
6,7,14:54,2
7,6,14:51,1
8,5,14:49,1
9,4,14:46,1
10,3,14:44,1
11,2,14:43,530
12,1,10:53,106
