,大当り回数,時間,スタート回数
1,--,--,390
2,8,19:55,596
3,7,17:08,175
4,6,16:20,28
5,5,16:06,1
6,4,16:04,1
7,3,16:01,4
8,2,16:00,323
9,1,13:59,430
