,大当り回数,時間,スタート回数
1,--,--,433
2,8,19:34,289
3,7,18:15,3
4,6,18:13,288
5,5,15:30,23
6,4,15:21,208
7,3,14:36,448
8,2,12:00,394
9,1,10:10,9
