,大当り回数,時間,スタート回数
1,--,--,693
2,10,18:13,20
3,9,18:08,366
4,8,16:41,54
5,7,16:37,372
6,6,15:00,71
7,5,14:39,537
8,4,11:26,35
9,3,11:24,64
10,2,11:19,82
11,1,11:16,7
