,大当り回数,時間,スタート回数
1,--,--,71
2,56,21:28,16
3,55,21:25,85
4,54,20:35,193
5,53,19:14,72
6,52,19:11,1
7,51,19:09,28
8,50,19:06,26
9,49,19:00,65
10,48,18:40,348
11,47,12:49,96
12,46,12:46,6
13,45,12:45,6
14,44,12:43,8
15,43,12:42,9
16,42,12:41,42
17,41,12:39,35
18,40,12:37,32
19,39,12:36,20
20,38,12:34,34
21,37,12:32,15
22,36,12:31,13
23,35,12:29,37
24,34,12:28,5
