,大当り回数,時間,スタート回数
1,--,--,499
2,10,19:32,5
3,9,19:31,87
4,8,18:50,24
5,7,18:42,148
6,6,18:05,642
7,5,11:23,122
8,4,10:44,1
9,3,10:40,2
10,2,10:34,50
11,1,10:23,97
