,大当り回数,時間,スタート回数
1,--,--,21
2,27,21:18,1
3,26,21:15,1
4,25,21:12,1
5,24,21:09,1
6,23,21:07,611
7,22,18:27,83
8,21,17:17,1
9,20,17:15,1
10,19,17:13,2
11,18,17:12,572
12,17,14:38,267
13,16,12:16,94
14,15,11:23,1
15,14,11:21,1
16,13,11:19,1
17,12,11:17,1
18,11,11:15,1
19,10,11:14,2
20,9,11:11,1
21,8,11:10,1
22,7,11:08,1
23,6,11:06,1
24,5,11:04,1
