,大当り回数,時間,スタート回数
1,--,--,62
2,42,19:14,1
3,41,19:12,1
4,40,19:10,2
5,39,19:08,1
6,38,19:06,1
7,37,19:04,1
8,36,19:02,1
9,35,19:00,2
10,34,18:58,1
11,33,18:56,5
12,32,18:55,198
13,31,17:32,1
14,30,17:30,1
15,29,17:28,1
16,28,17:26,1
17,27,17:25,1
18,26,17:23,1
19,25,17:21,1
20,24,17:19,4
21,23,17:18,193
22,22,15:37,1
23,21,15:36,1
24,20,15:34,1
