,大当り回数,時間,スタート回数
1,--,--,0
2,12,21:26,1
3,11,21:24,1
4,10,21:22,1
5,9,21:19,1
6,8,21:17,1
7,7,21:16,295
8,6,19:46,326
9,5,18:04,951
10,4,13:58,164
11,3,13:13,311
12,2,11:22,4
13,1,11:21,309
