,大当り回数,時間,スタート回数
1,--,--,589
2,27,19:34,2
3,26,19:30,2
4,25,19:28,1
5,24,19:26,3
6,23,19:25,190
7,22,18:35,1
8,21,18:33,5
9,20,18:32,20
10,19,18:25,15
11,18,18:10,1
12,17,18:08,1
13,16,18:06,1
14,15,18:04,1
15,14,18:02,1
16,13,18:00,4
17,12,17:58,437
18,11,16:12,273
19,10,14:52,127
20,9,14:17,11
21,8,14:04,1
22,7,14:01,1
23,6,13:58,1
24,5,13:56,1
