,大当り回数,時間,スタート回数
1,--,--,68
2,23,21:29,300
3,22,19:56,1
4,21,19:54,1
5,20,19:52,5
6,19,19:51,217
7,18,18:48,1
8,17,18:46,1
9,16,18:44,1
10,15,18:42,1
11,14,18:40,1
12,13,18:38,1
13,12,18:36,1
14,11,18:34,1
15,10,18:32,1
16,9,18:31,1
17,8,18:29,1
18,7,18:27,1
19,6,18:26,83
20,5,17:10,85
21,4,16:05,11
22,3,15:55,3
23,2,15:54,381
24,1,13:54,598
