,大当り回数,時間,スタート回数
1,--,--,299
2,9,19:50,1
3,8,19:48,1
4,7,19:46,1
5,6,19:44,2
6,5,19:43,320
7,4,18:22,36
8,3,17:37,2
9,2,17:36,89
10,1,15:34,883
