,大当り回数,時間,スタート回数
1,--,--,82
2,9,21:14,1
3,8,21:13,2
4,7,21:11,149
5,6,19:28,313
6,5,17:30,78
7,4,17:06,1
8,3,17:05,869
9,2,13:20,108
10,1,12:31,367
