,大当り回数,時間,スタート回数
1,--,--,201
2,8,21:06,151
3,7,20:56,1743
4,6,11:53,17
5,5,11:50,84
6,4,11:45,78
7,3,11:21,81
8,2,10:51,91
9,1,10:48,84
